user_name,user_statuses_count,user_followers_count,user_friends_count,user_verified,user_utc_offset,user_location,user_lang,user_time_zone,user_created_at_timestamp,user_protected,user_description,user_gender,user_country,user_state,user_city
88,179702,746130,160,True,,通晓美中大事 锁定美国之音,en,,1186940214.0,False,美国之音中文官方推特,,United States of America,District of Columbia,"Washington, D.C."
88,179702,746130,160,True,,通晓美中大事 锁定美国之音,en,,1186940214.0,False,美国之音中文官方推特,,,,
88,179702,746130,160,True,,通晓美中大事 锁定美国之音,en,,1186940214.0,False,美国之音中文官方推特,,United States of America,Virginia,"Washington, D.C."
212,2931,183,113,False,,,en,,1510350768.0,False,在这个历史性的时刻，我希望中国人不要再麻木下去，为了你自身的利益，为了你们的子孙后代，睁开你们假寐的双眼！,,,,
213,357,623,1403,False,,湖南株洲,zh-cn,,1443516660.0,False,民主自由人权13217331181,M,,,
214,21102,15467,413,False,,beijing,zh-CN,,1245699239.0,False,先和群众打成一片，再把群众打成一片。,,China,Beijing,Beijing
215,334648,38210,1,False,,"Newark, NJ, USA",zh-cn,,1345333675.0,False,聚合分享 墙内，各种热点信息 · ·让你实时掌握最真实的舆论动态 · 注意：所转发内容不代表本账号观点！！官网： https://t.co/tKkGvXJ6zp @RTbotCN 电报群： https://t.co/SvXaA5I3xw,,United States of America,New Jersey,New York
215,334648,38210,1,False,,"Newark, NJ, USA",zh-cn,,1345333675.0,False,聚合分享 墙内，各种热点信息 · ·让你实时掌握最真实的舆论动态 · 注意：所转发内容不代表本账号观点！！官网： https://t.co/tKkGvXJ6zp @RTbotCN 电报群： https://t.co/SvXaA5I3xw,F,United States of America,New Jersey,New York
216,12663,4795,3321,False,,東京 港区,zh-cn,,1484334095.0,False,喜の美しい时间を离れ一郎海苔!命を大切に、国営中国中央テレビ(cctv茅台広告、結果が酒で可塑剤。三鹿の粉ミルク食べ広告の結果、死人だ。果粒オレンジ広告、結果が農薬饮料。美しい时间を海苔生石灰乾燥機2月8目が台無しだ,M,Japan,Tokyo,Tokyo
217,68230,356,21,False,,日本,zh-cn,,1324710212.0,False,中国留学生联盟（日本）| 学友会（http://t.co/reXrH5ilEK),M,Japan,Tokyo,Tokyo
218,18707,21107,16,False,,,en,,1403039171.0,False,【希望之聲 - 中國時局】關注中國大陸實事，深入分析與評論，給全球華人提供二十四小時的真實信息。,F,,,
218,18707,21107,16,False,,,en,,1403039171.0,False,【希望之聲 - 中國時局】關注中國大陸實事，深入分析與評論，給全球華人提供二十四小時的真實信息。,,,,
220,24049,769,894,False,,,zh-CN,,1344030638.0,True,艦これ\岩川基地\喜欢小萝莉\单身狗一枚\毫无下限的一个人\看见白丝就射爆\援交对象不限男女\是一个哲♂学♂家♂\喜欢自言自语,M,,,
221,4438,76,367,False,,,zh-CN,,1278561739.0,False,,,,,
224,5990,1179,1754,False,,东方魔鬼专制国,zh-cn,,1312738971.0,False,宗教 信仰 健康 快乐 长寿  神学 佛学 道学 儒学 中医 养生,,,,
225,18,0,0,False,,,en,,1535238197.0,False,,,,,
226,125402,1453,2,False,,,ja,,1427613869.0,False,,,,,
227,3777,45,451,False,,Sham Shui Po District,zh-TW,,1519188982.0,False,,M,,,
228,6174,302,2207,False,,,en,,1451742754.0,False,,,,,
229,57190,8575,215,False,,网监、五毛和自干五等请勿关注我。,zh-CN,,1363316267.0,False,三无人员：无入党、无升官和无发财（低端人口）。,,,,
230,9081,1599,1212,False,,,zh-CN,,1493613645.0,False,驱逐马列，恢复中华，宪政民主日，自由博爱人。,,,,
231,99835,27643,5658,False,,中国大陆,zh-cn,,1275987286.0,False,零八宪章联署人公告发布平台,,China,,
234,88655,1352,247,False,,Beijing,zh-cn,,1230332542.0,False,Another Mac User,,China,Beijing,Beijing
235,136,165,1779,False,,,zh-CN,,1505091541.0,False,暴政不倒，人民没好。,,,,
237,125,2,16,False,,,zh-cn,,1411949312.0,False,,,,,
238,4069,32,59,False,,,zh-cn,,1403882844.0,False,,,,,
239,3799,362,1154,False,,Xi'an,zh-CN,,1253259130.0,False,Software Engineer.If you can conceive it you can achieve it.人生本无聊，庸人偏自扰。,,,,
240,1734,27,36,False,,,zh-cn,,1478004297.0,False,,,,,
241,10793,373,1168,False,,"Pa Tong, Thailand",zh-cn,,1483677361.0,False,卡兹穆迪代数是一种无穷维李代数，包括维拉宿（Virasaro)代数和圈代数。象征运算（拟微分算子）与有限维李代数的直积产生一种卡兹穆迪代数。Virasaro代数可以研究孤立子、共振与合作现象、多尺度现象、层展现象。,,China,,
243,9730,488,36,False,,Hong Kong,zh-cn,,1444614679.0,False,下載「通傳媒」APP，聚焦港澳，融通中外iPhone：https://t.co/zfXX7AbaM3Android：https://t.co/qGr7eBgKdT,,,,
244,83671,2252,2705,False,,"Tokyo, Japan",en,,1378940125.0,False,"Tweet HumanRights, Democracy and Security in Japanese, English and Chinese, RT not endorsements",,Japan,Tokyo,Tokyo
245,4,0,5,False,,,zh-CN,,1433823702.0,False,사 랑   니,M,,,
246,9038,96,686,False,,,zh-cn,,1322956256.0,False,,,,,
247,13662,446,3473,False,,,zh-cn,,1430357058.0,False,,,,,
248,11129,372,1209,False,,"Kyoto City Fushimi Ward, Kyoto",zh-TW,,1497905258.0,False,反極權、反左，自由與擁槍是我堅定的信條，在自由前提下平等相待。,,Japan,,
249,3243,3038,7,False,,,zh-cn,,1342123523.0,False,,,,,
250,164463,59769,34,False,,USA,zh-cn,,1266709987.0,False,阿波罗新闻网 https://t.co/VtcW4OreRl 脸书：https://t.co/Z2gQHfVRSd G+https://t.co/3LqQUs6V4P 热门 火爆 焦点 争议 内幕 前沿 探索 把握时代的脉搏 捍卫中国大陆人民的知情权。,,United States of America,,
251,2190,114,754,False,,"Chicago, IL",zh-cn,,1481595785.0,False,童言無忌  談天說地  聊天打趣  悟衟人生  淳樸直率    真性情也,,United States of America,Illinois,Chicago
252,583,249,1604,False,,tsinghua university,en,,1314301794.0,False,清华大学 材料研究生 热爱自由平民主法治,M,,,
253,3207,70,312,False,,,en,,1455993741.0,False,,F,,,
254,50829,93860,3345,False,,New York Metropolitan Area,en,,1287094232.0,False,八九六四广场最后撤离，遭通缉入秦城。人道中国共同创办人.Student Leader in Beijing 1989. Co-founder of Humanitarian China https://t.co/7ZO1xhTMIx 结束专制，民主必战胜归来。,,United States of America,California,San Francisco
255,29767,62,1292,False,,,en,,1368081528.0,False,,,,,
256,6734,263,535,False,,,zh-cn,,1390150651.0,False,睡到日上三竿，自古名利不如闲。,F,,,
257,1665,117,247,False,,中国,zh-cn,,1346445761.0,False,人活着要有信仰，一个没有信仰的人活着，就如同行尸走肉。,,China,,
258,1254,14,102,False,,中国,zh-CN,,1318316407.0,False,只步为尺测乾坤，丹心一片绘社稷,,China,,
260,16544,73,107,False,,,en,,1495295619.0,False,,,,,
261,923,15,24,False,,"Jersey City, NJ",zh-cn,,1480627329.0,False,,F,,,
262,19775,165,2400,False,,,zh-cn,,1382115545.0,False,,M,,,
263,2673,85,292,False,,TJ,en-gb,,1286229474.0,False,我想结交做事一心两用，说话颠三倒四，活在五黄六月，相貌七拼八凑，略懂九宫，十恶不赦之人 SA，会点前端，后端用py，现在SAP实习中，Github：liuzheng712，实习创业正式工作介绍均可,,Mexico,Baja California,Tijuana
264,48557,99812,2081,True,,97899 瑞穗郵局第4號信箱,zh-cn,,1177212826.0,False,"楚国人在台灣，已婚。 独立纪录片《HIGH TECH,LOW LIFE》主角。 喝过茶，也被做过笔录，被警察遣送过，没戴过手铐。 一个有梦想的人。 電話+886 920955544 电子邮件：zuola.com@gmail.com",,,,
265,1204447,59096,0,False,,Earth,en,,1280196182.0,False,集合各大中文媒体的新闻，为你呈现更多选择的新闻。| 集合各大中文媒體的新聞，為你呈現更多選擇的新聞。| 凡有關來自台灣的新聞，請加此帳號@twlatestnews。,,,,
266,2880,150,112,False,,,en,,1298068528.0,False,,,,,
267,58345,13622,2914,True,,Hong Kong,en,,1175483841.0,False,"@HongKongFP. Hong Kong politics, Greater China, diplomacy, archives, open data. Occasionally editing Wikipedia.",M,Hong Kong S.A.R.,Kowloon City,Hong Kong
268,14565,356,583,False,,,en,,1494690099.0,False,驱除马列，恢复中华！,,,,
269,94758,759,1931,False,,,en,,1295251682.0,False,I'm back and on App Engine now!,,United States of America,,
270,7441,99,6,False,,weibo,zh-cn,,1516775713.0,False,来自微博,,,,
272,14735,1355,465,False,,,zh-TW,,1521813315.0,False,,,,,
273,506,6,124,False,,,en,,1444277925.0,False,只有變得更好更完美，才有資格影響別人。,,,,
274,18901,2897,2627,False,,,zh-CN,,1514918465.0,False,1979年当兵82年退伍，在山西介休运输公司开车，03年被非法下岗，后上访，被拘N次，曾多次绝食，偶然参加了玫瑰团体，在京聚会时认识了翟大哥，开始参加了建三江声援律师，赵红生开厅，张科科律师年检，郑州十君子，香港占中等，先后又拘多次，与去年参加营救高律与9.2在公安部指挥下，被刑拘，受尽各种折磨，在看守所,,,,
275,1063,29,44,False,,Hangzhou,en,,1269540539.0,False,少年不可怕丑，IT互联网，创业者,,China,Zhejiang,Hangzhou
276,57948,36016,1420,False,,"Guangzhou,China",zh-CN,,1251425588.0,True,诗人，前媒体人，资深口炮党人。小洲国前总统，小洲烟云种植研究所创立人。,,China,Guangdong,Guangzhou
277,11,1,37,False,,,zh-cn,,1412034212.0,False,,,,,
278,6666,1387,3980,False,,常熟/徐市,en,,1296104821.0,False,爆炒老屌丝 蒸、焖、炒、煮在常熟 https://t.co/UrSk5MHXbH,,,,
279,1738698,18,0,False,,@_skpl7_ Twitter試験ツイート数1位,ja,,1434104266.0,False,フォローするな この垢にリプ送るとひらがなでクソリプ返ってくるよ たまに間違えてこの垢からリプ来るかもしれないけど本垢にしねって言ってね,,Japan,,
280,481786,35196,6,False,,该地址无法显示,en,,1300298232.0,False,自动寻找并转发热门或有趣的推文。 所转发推文并不表明本帐号维护者观点。推文的真伪与对错请自行判断。 如有被本推转发的推文需要删除，请知悉 @iruitui。,,,,
281,5920,110,181,False,,,zh-tw,,1492626200.0,False,,,,,
282,218535,1159,1144,False,,Guangzhou|Shenzhen,en,,1236317874.0,True,官方RT超多 慎fo; 工具控; 拖延症; 伪 Neet; 不合群; 阿卡林病; 红白代表无节操(指头像(来自 @nekotakun 的高清重制; Disclaimer: RT ≠ endorsement,M,China,Guangdong,Guangzhou
284,111293,59691,1396,False,,"Vancouver, +1 778 822 1989",zh-CN,,1256200551.0,False,驻马店人，旅居温哥华。原南阳油田工人。04年起在天涯社区发表民主文章，08年因天涯社区之侮辱封杀，进京准备自焚抗议，因天涯大幅让步而中止。08年11月去南京探望郭泉夫人，被讯问。12月签署08宪章。09年4月散发宪章传单被讯问，8月3号为支持公盟，去天安门广场抗议，被讯问。11年8月至11月，多次前往临沂声援陈光诚,,China,Beijing,Beijing
284,111293,59691,1396,False,,"Vancouver, +1 778 822 1989",zh-CN,,1256200551.0,False,驻马店人，旅居温哥华。原南阳油田工人。04年起在天涯社区发表民主文章，08年因天涯社区之侮辱封杀，进京准备自焚抗议，因天涯大幅让步而中止。08年11月去南京探望郭泉夫人，被讯问。12月签署08宪章。09年4月散发宪章传单被讯问，8月3号为支持公盟，去天安门广场抗议，被讯问。11年8月至11月，多次前往临沂声援陈光诚,,Canada,,
285,105981,18607,16763,False,,,ja,,1456451743.0,False,相互希望。フォロバ100%きらファンはじめました(11.8~)ㅤㅤ,,,,
286,14257,843,1717,False,,"江苏, 中华人民共和国",en,,1472643415.0,False,律师,F,,,
288,992,0,24,False,,٩( 'ω' )و,en,,1300039917.0,True,我是一只穿山甲. 1人のつぶやき......,F,,,
289,6759,859,591,False,,渭城朝雨邑輕塵客捨青青柳色新,zh-cn,,1311941776.0,True,不問窗外紛紜事，但求世間未見書,,,,
290,56,2,76,False,,,zh-cn,,1333129388.0,False,,,,,
291,56923,1446,267,False,,,en,,1505149773.0,False,,,,,
294,110080,1475,1295,False,,Singapore,zh-cn,,1336543383.0,False,要常常喜樂，不住的禱告，凡事謝恩，因為這是神在基督耶穌裡向你們所定的旨意。帖前5:16-18,M,Singapore,Central Singapore,Singapore
296,2603,42,0,False,,,en,,1257662579.0,False,,,,,
297,21808,814,565,False,,北京,zh-cn,,1261609746.0,False,不支持字符集！,,China,Beijing,Beijing
298,348020,662,48,False,,Africa Mali 武汉,zh-cn,,1397794426.0,False,一个无趣的人,,Mali,,
299,57261,2129,1191,False,,網絡牆國,en,,1245571354.0,False,兲朝屁民眼中的世界,,,,
300,636309,25161,12469,False,,,zh-cn,,1222747911.0,False,mailto:lihlii64@gmail skype:lihlii https://t.co/DYagHZhZ1Y 后备账号: @lihlii2 @lihlii_en 中华民国国歌《卿云歌》国旗五色旗 https://t.co/4kCjlAIXH9 https://t.co/gaLqYALOCS,,,,
300,636309,25161,12469,False,,,zh-cn,,1222747911.0,False,mailto:lihlii64@gmail skype:lihlii https://t.co/DYagHZhZ1Y 后备账号: @lihlii2 @lihlii_en 中华民国国歌《卿云歌》国旗五色旗 https://t.co/4kCjlAIXH9 https://t.co/gaLqYALOCS,F,,,
301,1057,8964,60,False,,美国华盛顿,zh-cn,,1374570617.0,False,老牌美国之音打造时事政论平台，新鲜热门话题你我TA同声参与。脸书 http://t.co/9gbddbg3y1，,,,,
302,3935,263,498,False,,United States,en,,1505714831.0,False,变态系，包圣，稳赢,,United States of America,,
303,21065,3155,323,False,,美國紐約,en,,1406449429.0,False,推介超過100家媒體人物內容。核心合作伙伴：《名星》雜誌社、哈耶出版社、明鏡專訪中心、明鏡新聞網人物頻道、明鏡雜誌集團人物頻道、明鏡書店和明鏡出版集團電子版和印刷版傳記人物類書刊,,,,
304,16203,82,0,False,,,en,,1288378358.0,False,,,,,
305,11255,7863,3348,False,,東京 豊島区,en,,1495362797.0,True,中年美少女,,Hong Kong S.A.R.,Kowloon City,Hong Kong
307,4850,57,29,False,,Hong Kong,en,,1275637064.0,False,,M,Hong Kong S.A.R.,Kowloon City,Hong Kong
308,1445,187,91,False,,,zh-cn,,1452574614.0,False,,,,,
309,23559,893,527,False,,,en,,1535089797.0,False,请点击链接收看和订阅我们频道： https://t.co/BkaYsVmHVV …欢迎电脑技术高手加入我们挺郭义工团队。谢谢。,,,,
310,2846,78,0,False,,中国·南京·四牌楼,zh-cn,,1316472505.0,False,本ID是自动推送机器人，请勿私信。,F,,,
311,71928,211,97,False,,,zh-cn,,1299714806.0,False,,,,,
312,26367,6471,54,False,,Lao People's Democratic Republ,zh-CN,,1453236166.0,False,我信口胡说惯了，好在很小众。为了避免给内地观众惹麻烦，本推不接受支付宝、微信、银联等方式打赏，谢谢观赏！看了我的视频，觉得还过得去的，可以点击：支付链接：https://t.co/XVINZYojdx  ，没错，就是打赏！ 其实我不仅有支付宝和微信，甚至还有zelle，俺就是不说，急死丫的！,,,,
313,125664,9265,105,True,,Singapore,en,,1314826461.0,False,"每天风雨不改为你播新闻 | 晨光第一线: 9am | 狮城有约：6:30pm | 晚间新闻：10pm, Ch 8 & 11pm, Ch U",,Singapore,Central Singapore,Singapore
314,17951,5897,4821,False,,英国，伦敦,en,,1344231302.0,False,莫听穿林打叶声，何妨吟啸且徐行。竹杖芒鞋轻胜马，谁怕？一蓑烟雨任平生。 　　 　　          料峭春风吹酒醒，微冷，山头斜照却相迎。 回首向来萧瑟处，归去，也无风雨也无晴。,F,,,
315,24139,514,460,False,,,zh-CN,,1508613352.0,False,几千年的轮回，依然在丛林社会……挺正义与良心……,,,,
316,64903,3955,2300,False,,,zh-CN,,1447518971.0,False,"64负案者---那晚在学校操场上写到:共产党屠夫!打倒共产党!血债血偿!等反标,19岁个小未被关注,侥幸逃脱,至今悬案。后08宪章,维权,同城公民。2015年流亡泰国沦为难民,滞泰!---不知何时归?",,,,
